pumedid	entity_id	entity	entity_type	correct	not_an_entity	wrong_border	entity_position
1313230	001	accumulation of their breakdown	phenotype	0	0	0	520:550
1554253	001	impaired growth	phenotype	0	0	0	1064:1078
1554253	002	hepatic lesions	phenotype	0	0	0	1081:1095
1554253	003	lipid peroxidation	phenotype	0	0	0	1101:1118
1554253	004	decreased growth	phenotype	0	0	0	1319:1334
1554253	005	liver histopathology	phenotype	0	0	0	1341:1360
1295558	001	dendritic trees	phenotype	0	0	0	262:276
1786030	001	cranial teratoma	phenotype	0	0	0	171:186
1961999	001	acidosis	phenotype	0	0	0	243:250,272:279,450:457
1961999	002	dilution acidosis	phenotype	0	0	0	263:279
1961999	003	intracellular alkalosis	phenotype	0	0	0	714:736
1772445	001	transcription protein	gene	0	0	0	422:442
1872367	001	inositol phosphate production	phenotype	0	0	0	774:802
1872367	002	cell growth	phenotype	0	0	0	1426:1436
1920662	001	wound healing	phenotype	0	0	0	153:165
1920662	002	life span	phenotype	0	0	0	280:288
1920662	003	Parasite death	phenotype	0	0	0	593:606
1920662	004	host lesion resolution	phenotype	0	0	0	612:633
1920662	005	Host death	phenotype	0	0	0	780:789
1879657	001	androgen receptor	gene	0	0	0	771:787,846:862
1879657	002	progestin receptor	gene	0	0	0	953:970
1879657	003	progestin receptors	gene	0	0	0	1056:1074
1879657	004	gland progestin receptor	gene	0	0	0	1263:1286
2067053	001	acetylcholinesterase	gene	0	0	0	7:26
2016754	001	bile duct hyperplasia	phenotype	0	0	0	442:462
2016754	002	hemosiderin pigmentation of the liver and spleen	phenotype	0	0	0	468:515
2016754	003	plasma alkaline phosphatase	gene	0	0	0	699:725
2016754	004	cholestatic liver injury	phenotype	0	0	0	765:788
2016754	005	lipid peroxidation	phenotype	0	0	0	1117:1134
1770434	001	blood flow	phenotype	0	0	0	74:83,1091:1100,1628:1637
1770434	002	glandular blood flow	phenotype	0	0	0	366:385,867:886
1770434	003	angiotensin II	gene	0	0	0	582:595
1770434	004	ANG II	gene	0	0	0	598:603,738:743,1316:1321
1770434	005	salt gland secretion	phenotype	0	0	0	514:533,912:931,1043:1062
1770434	006	arterial blood pressure	phenotype	0	0	0	798:820
1770434	007	salt gland blood flow	phenotype	0	0	0	1185:1205
1770434	008	gland secretion	phenotype	0	0	0	1245:1259
1770434	009	blood flow rate	phenotype	0	0	0	1387:1401
29865521	001	blood flow	phenotype	0	0	0	460:469
2015005	001	histopathological lesions of the liver	phenotype	0	0	0	872:909
2015005	002	glutathione reductase	gene	0	0	0	1084:1104
1850807	001	skin lesions	phenotype	0	0	0	136:147
1850807	002	cutaneous lesions	phenotype	0	0	0	440:456
1850807	003	duck virus enteritis	phenotype	0	0	0	537:556
2023309	001	acetylcholinesterase	gene	0	0	0	8:27
2023309	002	cholinesterase	gene	0	0	0	260:273
2023304	001	white blood cells	phenotype	0	0	0	211:227
2023304	002	male mallards	phenotype	0	0	0	261:273
1989497	001	fatty acids esterified	phenotype	0	0	0	363:384
1989497	002	fatty acid synthase thioesterase	gene	0	0	0	924:955
1989497	003	fatty acid synthase	gene	0	0	0	924:942,1014:1032
1989497	004	lipid composition	phenotype	0	0	0	1402:1418
1773860	001	Con A	gene	0	0	0	121:125
1773860	002	lentil lectin	gene	0	0	0	153:165
1773860	003	HP	gene	0	0	0	193:194
1752216	001	shifting pattern of lysosome accumulation	phenotype	0	0	0	300:340
1752216	002	LA disappeared	phenotype	0	0	0	586:599
1752216	003	cell death	phenotype	0	0	0	921:930
1752216	004	degeneration of synaptic components	phenotype	0	0	0	1129:1163
2269436	001	Argininosuccinate lyase	gene	0	0	0	1:23
2269436	002	ASL	gene	0	0	0	25:27,522:524,929:931
2269436	003	eye lens	phenotype	0	0	0	164:171
2269436	004	adenylosuccinate lyase	gene	0	0	0	1022:1043
2280898	001	Horseradish peroxidase	gene	0	0	0	1:22
2280898	002	motor subnucleus	phenotype	0	0	0	504:519
2169398	001	Atrial natriuretic factor	gene	0	0	0	172:196
2169398	002	salt gland secretion	phenotype	0	0	0	559:578
2169398	003	arterial pressure	phenotype	0	0	0	979:995
2169398	004	heart rate	phenotype	0	0	0	1001:1010
2235072	001	host Anas platyrhynchos	phenotype	0	0	0	618:640
2388354	001	blood lead	phenotype	0	0	0	778:787
2388353	001	sheep red blood cells	phenotype	0	0	0	278:298
2167392	001	infectious disease	phenotype	0	0	0	157:174
2167392	002	contagious disease	phenotype	0	0	0	326:343
2189020	001	osmotic stress	phenotype	0	0	0	215:228
2189020	002	venous plexuses	phenotype	0	0	0	847:861
2331033	001	resting heart rate	phenotype	0	0	0	414:431
2331033	002	arterial pressure	phenotype	0	0	0	486:502
2331033	003	dive bradycardia	phenotype	0	0	0	832:847
2134364	001	retinal pigment epithelium	phenotype	0	0	0	73:98
15092218	001	domestic duck Anas platyrhynchos and common eider Somateria mollissima	phenotype	0	0	0	220:289
15092218	002	embryonic mortality	phenotype	0	0	0	496:514
2304203	001	white blood cell counts	phenotype	0	0	0	14:36
2304202	001	TPR	gene	0	0	0	309:311,1075:1077
2304202	002	ALB	gene	0	0	0	324:326,966:968
2304202	003	glutamyl transferase	gene	0	0	0	351:370
2304202	004	lactate dehydrogenase	gene	0	0	0	581:601
2304202	005	LD	gene	0	0	0	604:605,1080:1081
2304202	006	cholinesterase	gene	0	0	0	611:624
2304202	007	alanine aminotransferase	gene	0	0	0	633:656
2304202	008	aspartate aminotransferase	gene	0	0	0	665:690
2260767	001	maximal spermatogenesis	phenotype	0	0	0	88:110
2260767	002	right testis	phenotype	0	0	0	216:227
1977550	001	function oxidase	gene	0	0	0	262:277
1977550	002	thyroid hormones	gene	0	0	0	355:370
1977550	003	NADPH cytochrome C reductase	gene	0	0	0	468:495
1977550	004	body weight	phenotype	0	0	0	665:675
1977550	005	plasma triiodothyronine concentration	phenotype	0	0	0	730:766
2596581	001	inositol phosphate	phenotype	0	0	0	330:347
2810550	001	hemagglutination inhibition	phenotype	0	0	0	256:282
2810550	002	wild type	phenotype	0	0	0	577:585
2759358	001	a stuffed mallard hen	phenotype	0	0	0	1112:1132
2716102	001	enzymes creatine kinase	gene	0	0	0	26:48
2716102	002	aspartate aminotransferase	gene	0	0	0	59:84
2716102	003	muscle injury	phenotype	0	0	0	389:401
2716097	001	wild black ducks	phenotype	0	0	0	27:42
2716097	002	weight change	phenotype	0	0	0	415:427
2716097	003	protoporphyrin concentration	phenotype	0	0	0	481:508
2716097	004	weight loss	phenotype	0	0	0	708:718
2704698	001	Glomerular filtration rate	phenotype	0	0	0	227:252
2704698	002	renal plasma flow	phenotype	0	0	0	342:358
2704698	003	body mass	phenotype	0	0	0	537:545,805:813
2704698	004	kidney mass	phenotype	0	0	0	1493:1503
2914566	001	increased body temperature	phenotype	0	0	0	344:369
2914566	002	body temperature	phenotype	0	0	0	473:488,821:836
2914566	003	breast skin temperature	phenotype	0	0	0	632:654
2783741	001	ulcerative hemorrhagic enteritis	phenotype	0	0	0	159:190
2783741	002	inflammatory response	phenotype	0	0	0	286:306
2783741	003	hemorrhage	phenotype	0	0	0	364:373
2783741	004	anemia	phenotype	0	0	0	461:466
2783741	005	medullary hematopoiesis occurred in the liver	phenotype	0	0	0	487:531
2783741	006	erythroid hyperplasia	phenotype	0	0	0	541:561
2783741	007	muscular weakness	phenotype	0	0	0	635:651
2783741	008	blood loss	phenotype	0	0	0	696:705
2721160	001	cytochrome P450	gene	0	0	0	1263:1277
2636811	001	shell gland	phenotype	0	0	0	94:104
2565790	001	acute immobilization stress	phenotype	0	0	0	174:200
2543834	001	lipid peroxidation	phenotype	0	0	0	190:207,689:706,1251:1268,1424:1441
2543834	002	malondialdehyde concentration	phenotype	0	0	0	644:672
2543834	003	GSSG reductase	gene	0	0	0	817:830,1148:1161,1196:1209
2543834	004	glutathione metabolism	phenotype	0	0	0	1397:1418
2522769	001	respiratory disease	phenotype	0	0	0	268:286
2522769	002	lesions of airsacculitis	phenotype	0	0	0	310:333
2522769	003	respiratory cryptosporidiosis	phenotype	0	0	0	585:613
2906084	001	GH	gene	0	0	0	12:13,131:132,204:205,401:402,603:604,697:698,810:811,915:916,992:993,1128:1129,1385:1386,1506:1507,1385:1386,1506:1507
2906084	002	TRH	gene	0	0	0	106:108,245:247,299:301,245:247,299:301,359:361,472:474,644:646,748:750,644:646,748:750,824:826,970:972,1073:1075,1460:1462,1494:1496,1460:1462,1494:1496
2906084	003	releasing factor	gene	0	0	0	134:149
3170205	001	gastrointestinal tract	phenotype	0	0	0	263:284
3411699	001	salvaged carcass	phenotype	0	0	0	986:1001,1129:1144,1251:1266
3227895	001	parabronchial oxygen extraction	phenotype	0	0	0	124:154,587:617
3227895	002	vertebral canal temperature	phenotype	0	0	0	157:183,334:360
3227895	003	body temperature	phenotype	0	0	0	189:204
3227895	004	oxygen extraction	phenotype	0	0	0	796:812
28311829	001	egg size	phenotype	0	0	0	21:28,135:142,1220:1227
28311829	002	thermal stress	phenotype	0	0	0	300:313
28311829	003	egg mass	phenotype	0	0	0	501:508
28311829	004	critical temperature	phenotype	0	0	0	728:747
28311829	005	energy reserves	phenotype	0	0	0	835:849
3411632	001	embryonic weight	phenotype	0	0	0	432:447
3411632	002	hydrocephaly	phenotype	0	0	0	1057:1068
3411632	003	microphthalmia	phenotype	0	0	0	1071:1084
3411632	004	lower bill defects	phenotype	0	0	0	1087:1104
3411632	005	foot defects with ectrodactyly	phenotype	0	0	0	1111:1140
3411632	006	edema	phenotype	0	0	0	1193:1197
3411632	007	stunted embryonic growth	phenotype	0	0	0	1203:1226
3411632	008	renal alteration	phenotype	0	0	0	1564:1579
3352094	001	thymus size	phenotype	0	0	0	924:934
3352094	002	bone breaking strength	phenotype	0	0	0	940:961
3352094	003	trabecular bone	phenotype	0	0	0	1054:1068
3352094	004	enlarged adrenals	phenotype	0	0	0	1074:1090
3352094	005	saline water	phenotype	0	0	0	1321:1332,1382:1393
2964117	001	clinical disease	phenotype	0	0	0	65:80
2964117	002	respiratory distress	phenotype	0	0	0	440:459
3691965	001	locomotor inhibition	phenotype	0	0	0	123:142
3451744	001	sera 16	gene	0	0	0	436:442
3682096	001	emaciation and death	phenotype	0	0	0	316:335
3694117	001	Diving bradycardia	phenotype	0	0	0	396:413
3694117	002	arterial blood pressure	phenotype	0	0	0	526:548
3694117	003	blood gases	phenotype	0	0	0	969:979
3666683	001	Prolactin	gene	0	0	0	908:916
2961429	001	atrial natriuretic peptide	gene	0	0	0	37:62
2961429	002	angiotensin II	gene	0	0	0	74:87
2961429	003	ANG II	gene	0	0	0	90:95,211:216,336:341,386:391,467:472,522:527,636:641
3618829	001	angiotensin II	gene	0	0	0	85:98
3618829	002	ANG II	gene	0	0	0	101:106,441:446,589:594,681:686,838:843,870:875,1018:1023,1083:1088,1018:1023,1083:1088
2442066	001	angiotensin II	gene	0	0	0	225:238
2442066	002	ANG II	gene	0	0	0	241:246,420:425
2442066	003	urinary water excretion	phenotype	0	0	0	312:334
2442066	004	urinary salt excretion	phenotype	0	0	0	341:362
3625892	001	weakness	phenotype	0	0	0	614:621
3625892	002	ataxia	phenotype	0	0	0	624:629
3625892	003	tremors	phenotype	0	0	0	632:638
3625892	004	terminal convulsions	phenotype	0	0	0	644:663
3625892	005	foci of epithelial necrosis	phenotype	0	0	0	773:799
3625892	006	focal hepatic necrosis	phenotype	0	0	0	883:904
3625892	007	mucosal necrosis over the intestinal lymphoid tissue	phenotype	0	0	0	926:977
3625892	008	intestinal hemorrhage	phenotype	0	0	0	984:1004
2888829	001	releasing factor	gene	0	0	0	21:36
2888829	002	GH	gene	0	0	0	18:19,85:86,163:164,348:349,443:444,348:349,443:444,556:557,1104:1105,1296:1297,1345:1346,1296:1297,1345:1346
3591985	001	hypoxia	phenotype	0	0	0	681:687
3591985	002	hypercapnia	phenotype	0	0	0	808:818
3591985	003	acidosis	phenotype	0	0	0	821:828
3591985	004	hypoglycemia	phenotype	0	0	0	834:845
3591985	005	heart rate	phenotype	0	0	0	905:914
3591985	006	blood pressure	phenotype	0	0	0	917:930
3591985	007	arterial blood gas tensions	phenotype	0	0	0	933:959
3582734	001	cell proliferation	phenotype	0	0	0	573:590,957:974,1136:1153,1438:1455
3582949	001	cardiovascular deterioration	phenotype	0	0	0	627:654
3582949	002	Adaptive hypertrophy	phenotype	0	0	0	779:798
3582949	003	weight of the glands	phenotype	0	0	0	897:916
3110891	001	arterial blood gases	phenotype	0	0	0	48:67
2441315	001	horseradish peroxidase	phenotype	0	0	0	262:283,289:310
2441315	002	germ agglutinin histochemistry	phenotype	0	0	0	318:347
3035244	001	pleomorphic sarcoma	phenotype	0	0	0	12:30
3035244	002	malignant fibrous histiocytoma	phenotype	0	0	0	355:384
2884271	001	Pancreatic somatostatin	phenotype	0	0	0	1:23
2884271	002	pancreatic hormones	phenotype	0	0	0	1131:1149
3101522	001	acidosis	phenotype	0	0	0	1221:1228
3105213	001	rete testis	phenotype	0	0	0	875:885
3034230	001	white pekin ducks	phenotype	0	0	0	502:518,594:610,502:518,594:610
2890489	001	ANG II	gene	0	0	0	73:78,358:363,556:561,618:623
2890489	002	systemic arterial blood pressure	phenotype	0	0	0	109:140
2890489	003	plasma glucose levels	phenotype	0	0	0	481:501
2432694	001	body weight	phenotype	0	0	0	124:134
2432694	002	estrogen deficiency	phenotype	0	0	0	1042:1060
3774509	001	angiotensin II	gene	0	0	0	318:331
3774509	002	depressed salt gland secretion	phenotype	0	0	0	375:404
3732620	001	locomotor inhibition	phenotype	0	0	0	267:286
3732620	002	repetition rate	phenotype	0	0	0	445:459,465:479
3709981	001	familiar stuffed hen over 4 stuffed ducklings	phenotype	0	0	0	371:415
2877916	001	angiotensin II	gene	0	0	0	208:221
2877916	002	ANG II	gene	0	0	0	224:229,624:629,788:793,1005:1010,1317:1322
2877916	003	ischiatic arterial blood flow	phenotype	0	0	0	78:106
2877916	004	ischiatic vascular resistance	phenotype	0	0	0	113:141
3714439	001	body weight	phenotype	0	0	0	80:90,128:138,80:90,128:138
3714439	002	heat loss	phenotype	0	0	0	344:352
3714439	003	Tes	gene	0	0	0	792:794,829:831,792:794,829:831
3714439	004	skin vasoconstriction	phenotype	0	0	0	1183:1203
2421458	001	body weight	phenotype	0	0	0	133:143,165:175,208:218,133:143,165:175,208:218,133:143,165:175,208:218
2421458	002	clutch size	phenotype	0	0	0	491:501
2421458	003	estradiol insufficiency	phenotype	0	0	0	1194:1216
3958677	001	heart rate	phenotype	0	0	0	56:65,527:536,597:606,1042:1051,1142:1151
3958677	002	short dives	phenotype	0	0	0	421:431
3954224	001	male White Pekin ducklings	phenotype	0	0	0	24:49
3954224	002	body weight	phenotype	0	0	0	227:237
3954224	003	left ventricular myocardium	phenotype	0	0	0	364:390
3954224	004	PIH 24	gene	0	0	0	530:535
3954224	005	mineralization of mitochondria	phenotype	0	0	0	574:603
3954224	006	PID 2	gene	0	0	0	609:613
3954224	007	myocardial necrosis	phenotype	0	0	0	654:672
3954224	008	reduced numbers of myofibrils	phenotype	0	0	0	764:792
3954224	009	increased numbers of polysomes	phenotype	0	0	0	795:824
3954224	00A	myofibrillar damage	phenotype	0	0	0	1138:1156
3007271	001	ANG II	gene	0	0	0	109:114,220:225,399:404,635:640,220:225,399:404,635:640,220:225,399:404,635:640,689:694,902:907,1028:1033,1329:1334,1393:1398,1329:1334,1393:1398
3007271	002	arterial pressure	phenotype	0	0	0	301:317
3007271	003	pulse pressure	phenotype	0	0	0	328:341
3007271	004	cardiac frequency	phenotype	0	0	0	359:375
3940926	001	bovine parathyroid hormone	gene	0	0	0	36:61
3940926	002	PTH	gene	0	0	0	455:457,590:592,941:943
3798765	001	retinal field	phenotype	0	0	0	335:347
3751687	001	horseradish peroxidase	gene	0	0	0	156:177
3751687	002	trigeminal motoneurons	phenotype	0	0	0	21:42
3089881	001	body weights	phenotype	0	0	0	555:566
2415525	001	fatty acid synthase thioesterase	gene	0	0	0	196:227,639:670,1804:1835
2415525	002	fatty acid synthase	gene	0	0	0	1740:1758
4075777	001	social interaction	phenotype	0	0	0	916:933
24896699	001	white mallard drake	phenotype	0	0	0	395:413
2414344	001	glossopharyngeal ganglia	phenotype	0	0	0	20:43
2414344	002	trigeminal nucleus proper	phenotype	0	0	0	183:207
2414344	003	cranial nerve	phenotype	0	0	0	529:541
4054582	001	chronic salt stress	phenotype	0	0	0	332:350
3834775	001	horseradish peroxidase	gene	0	0	0	110:131
2995197	001	angiotensin II	gene	0	0	0	35:48
2995197	002	superfusion of adrenal	phenotype	0	0	0	1304:1325
4045323	001	Fatty acids	phenotype	0	0	0	671:681
4045323	002	acids reappeared	phenotype	0	0	0	831:846
4017995	001	fatty acids	phenotype	0	0	0	489:499
4017995	002	reduced body weights	phenotype	0	0	0	636:655
4017995	003	reduced weights of livers	phenotype	0	0	0	661:685
4017995	004	energy metabolism	phenotype	0	0	0	1341:1357
3929351	001	hypoxia	phenotype	0	0	0	70:76,407:413,874:880,956:962
3929351	002	blood flow	phenotype	0	0	0	90:99,120:129,478:487,499:508
3929351	003	hypocapnic hypoxia	phenotype	0	0	0	423:440
3929351	004	pattern of blood flow	phenotype	0	0	0	467:487
3929351	005	coronary blood flow	phenotype	0	0	0	1016:1034
3929351	006	metabolic acidosis	phenotype	0	0	0	1084:1101
2991075	001	corticosterone concentration	phenotype	0	0	0	185:212
2862973	001	growth hormone	gene	0	0	0	87:100
2862973	002	GH	gene	0	0	0	103:104,212:213,479:480,731:732,814:815,977:978
2862973	003	fatty acids	phenotype	0	0	0	405:415
3891506	001	releasing hormone	gene	0	0	0	278:294
3988030	001	adrenocorticotrophic hormone	gene	0	0	0	1115:1142
4077686	001	mammalian slow muscle	phenotype	0	0	0	273:293
3975499	001	lung thickness	phenotype	0	0	0	421:434
3975499	002	ventral pulmonary aponeurosis	phenotype	0	0	0	790:818
3975498	001	hypoxia	phenotype	0	0	0	370:376,745:751,1025:1031
2864178	001	cardiac frequency	phenotype	0	0	0	304:320
2864178	002	cardiac stroke	phenotype	0	0	0	363:376
2864178	003	decreased body weight	phenotype	0	0	0	386:406
2864178	004	decreased plasma norepinephrine	phenotype	0	0	0	413:443
2864178	005	hypotension	phenotype	0	0	0	658:668
2864178	006	body weight	phenotype	0	0	0	799:809
2864178	007	blood pressure	phenotype	0	0	0	947:960
6527779	001	lobule IV	phenotype	0	0	0	566:574
6527779	002	pars dorsalis	phenotype	0	0	0	1658:1670
6150878	001	plasma growth hormone	gene	0	0	0	131:151
6150878	002	GH	gene	0	0	0	154:155,180:181,265:266,318:319,265:266,318:319,389:390
6150878	003	insulin concentration	phenotype	0	0	0	680:700
6150878	004	pancreatic insulin	gene	0	0	0	1273:1290
6521961	001	Angiotensin II	gene	0	0	0	779:792
6521961	002	arterial blood pressure	phenotype	0	0	0	856:878
6441923	001	breathing Pekin ducks	phenotype	0	0	0	150:170
6099427	001	enzootic disease	phenotype	0	0	0	782:797
6092207	001	weight gain	phenotype	0	0	0	243:253
6092207	002	aldosterone concentration	phenotype	0	0	0	991:1015
6092207	003	corticosterone secretion	phenotype	0	0	0	1205:1228
6092207	004	electrolyte balance	phenotype	0	0	0	1369:1387
6465351	001	hypoxia	phenotype	0	0	0	53:59,694:700
6465351	002	pulmonary arterial blood pressure	phenotype	0	0	0	203:235
6742237	001	hypoxia	phenotype	0	0	0	435:441,843:849
6742237	002	coronary blood flow	phenotype	0	0	0	676:694
6742237	003	hypocapnic hypoxia	phenotype	0	0	0	1102:1119
6745632	001	body weight	phenotype	0	0	0	1231:1241,1330:1340
6745632	002	body weight gain	phenotype	0	0	0	1330:1345
6745632	003	body reserves	phenotype	0	0	0	1467:1479
6484318	001	body temperature	phenotype	0	0	0	45:60
6484318	002	arterial blood pressure	phenotype	0	0	0	68:90
6484318	003	increased cardiac	phenotype	0	0	0	1485:1501
6710528	001	embryonic growth	phenotype	0	0	0	908:923
6710528	002	axial scoliosis	phenotype	0	0	0	1028:1042
6710528	003	edema	phenotype	0	0	0	1062:1066
6710528	004	Brain neurotoxic esterase	gene	0	0	0	1187:1211
6710528	005	acetylcholinesterase	gene	0	0	0	1522:1541
6710528	006	aspartate aminotransferase	gene	0	0	0	1726:1751
6710528	007	Plasma cholinesterase	phenotype	0	0	0	1642:1662
6710528	008	alkaline phosphatase activities	phenotype	0	0	0	1668:1698
6710528	009	demyelination	phenotype	0	0	0	1936:1948
6710528	00A	delayed neurotoxicity	phenotype	0	0	0	2011:2031
6234053	001	mucous membrane of hind gut	phenotype	0	0	0	1047:1073
6234053	002	distension pressure	phenotype	0	0	0	1154:1172
6324446	001	duck virus enteritis	phenotype	0	0	0	90:109
6699217	001	short hair cells	phenotype	0	0	0	1048:1063
6699217	002	tall hair	phenotype	0	0	0	1094:1102
6699216	001	short hair cells	phenotype	0	0	0	858:873,1163:1178
6699216	002	tall hair	phenotype	0	0	0	1123:1131
6424873	001	body weight	phenotype	0	0	0	159:169,218:228,159:169,218:228
6424873	002	fat plus carcass weights	phenotype	0	0	0	411:434
6424873	003	abdominal fat weights	phenotype	0	0	0	544:564
6424873	004	hypothalmic lesions	phenotype	0	0	0	715:733
6370453	001	Ependymal folds	phenotype	0	0	0	508:522
6370453	002	vasoactive intestinal polypeptide	gene	0	0	0	773:805
6370453	003	VIP	gene	0	0	0	808:810,1021:1023,1164:1166
6370453	004	ependymal folds	phenotype	0	0	0	993:1007
6370453	005	lateral septal organ	phenotype	0	0	0	1463:1482
6641666	001	GPT	gene	0	0	0	424:426
6641666	002	kidney lesions	phenotype	0	0	0	506:519
6641666	003	Body weight	phenotype	0	0	0	726:736
6641666	004	liver weight	phenotype	0	0	0	739:750
6641666	005	femur weight	phenotype	0	0	0	774:785
6641666	006	cadmium concentration	phenotype	0	0	0	841:861,1157:1177
6885480	001	consuming contaminated waterfowl tissue	phenotype	0	0	0	1412:1450
6414880	001	angiotensin II	gene	0	0	0	11:24
6414880	002	aortic blood pressure	phenotype	0	0	0	67:87
6618932	001	hypoxia	phenotype	0	0	0	51:57,345:351,1005:1011
6618932	002	lower body ischemia	phenotype	0	0	0	63:81
6618932	003	body denervated birds breathing 10	phenotype	0	0	0	195:228
6618932	004	tachypnea	phenotype	0	0	0	251:259,294:302,251:259,294:302,564:572,925:933
6618932	005	Occlusion of the abdominal aorta	phenotype	0	0	0	413:444
6618932	006	hypertension	phenotype	0	0	0	504:515
6644918	001	infection in mallards	phenotype	0	0	0	435:455
6644918	002	cell size	phenotype	0	0	0	1695:1703
6627087	001	corticosterone receptor	gene	0	0	0	2042:2064
6884992	001	hemoglobin component	phenotype	0	0	0	47:66
6873485	001	embryonic vocalizations	phenotype	0	0	0	943:965
6883185	001	weight gain	phenotype	0	0	0	188:198
6883185	002	proliferative esophagitis	phenotype	0	0	0	418:442
6883185	003	atrophy of all lymphoid	phenotype	0	0	0	478:500
6883185	004	hematopoietic suppression	phenotype	0	0	0	691:715
6883185	005	hemorrhagic syndrome	phenotype	0	0	0	723:742
6340745	001	daily movement	phenotype	0	0	0	261:274
6340745	002	luteinizing hormone releasing hormone	gene	0	0	0	762:798
6340745	003	Prolactin	gene	0	0	0	1882:1890,2054:2062
6840521	001	Prolactin	gene	0	0	0	130:138,264:272
6293806	001	angiotensin II	gene	0	0	0	32:45
6293806	002	arterial blood pressure	phenotype	0	0	0	169:191,901:923
6184217	001	angiotensin II	gene	0	0	0	47:60
6184217	002	drop in blood pressure	phenotype	0	0	0	499:520
6847608	001	urea concentration	phenotype	0	0	0	530:547
6614742	001	Pallial epithelium hypertrophy	phenotype	0	0	0	218:247
6407178	001	wild water	phenotype	0	0	0	247:256
6299740	001	fracture replicas	phenotype	0	0	0	1064:1080
6187513	001	angiotensin I	gene	0	0	0	95:107,146:158
6187513	002	angiotensin II	gene	0	0	0	146:159
6187513	003	baseline blood pressure	phenotype	0	0	0	733:755
6187513	004	neural reflexes	phenotype	0	0	0	787:801
6132724	001	body weight	phenotype	0	0	0	671:681
7163655	001	mean body weight	phenotype	0	0	0	99:114
7163655	002	volume of capillary blood	phenotype	0	0	0	554:578
7163655	003	body weight	phenotype	0	0	0	653:663,1148:1158,653:663,1148:1158
6130168	001	alanine aminotransferase	gene	0	0	0	15:38
6130168	002	aspartate aminotransferase	gene	0	0	0	47:72
6130168	003	creatine phosphokinase	gene	0	0	0	81:102
6130168	004	alkaline phosphatase	gene	0	0	0	111:130
6130168	005	lactate dehydrogenase	gene	0	0	0	143:163
6130168	006	glutamyl transferase	gene	0	0	0	225:244
6130168	007	ornithine carbamyl transferase	gene	0	0	0	350:379
7130459	001	mesencephalic trigeminal nucleus	phenotype	0	0	0	668:699
7130459	002	trigeminal motor nucleus	phenotype	0	0	0	878:901
7130060	001	rete testis	phenotype	0	0	0	5:15,682:692
7130060	002	electron microscopes	phenotype	0	0	0	252:271
6813512	001	dry weight	phenotype	0	0	0	357:366,432:441
6122333	001	DDT	gene	0	0	0	47:49
6122333	002	dry weight	phenotype	0	0	0	785:794
6122333	003	shell gland	phenotype	0	0	0	1299:1309,1426:1436,1555:1565
7150114	001	molecular weight	phenotype	0	0	0	249:264
7150114	002	apovitellenin I	gene	0	0	0	480:494,652:666,851:865
7150114	003	apovitellenin II	gene	0	0	0	954:969,1052:1067
7061266	001	hyperpnea	phenotype	0	0	0	12:20,404:412,576:584,791:799,824:832,905:913
7061266	002	arterial blood gases	phenotype	0	0	0	327:346
7061266	003	hypoxia	phenotype	0	0	0	365:371
7061266	004	hypercapnia	phenotype	0	0	0	377:387
7061266	005	chronic bilateral carotid body denervation depressed	phenotype	0	0	0	437:488
7061266	006	heart rate	phenotype	0	0	0	628:637,1104:1113
7061266	007	systemic arterial baroreceptor denervation	phenotype	0	0	0	852:893
7061266	008	blood gas	phenotype	0	0	0	935:943
7058921	001	systemic baroreceptors	phenotype	0	0	0	53:74
7058921	002	predive heart	phenotype	0	0	0	440:452
7058921	003	arterial blood pressure	phenotype	0	0	0	691:713
7058921	004	chemoreceptor denervates	phenotype	0	0	0	1026:1049
7058921	005	arterial blood pressure rose spectacularly	phenotype	0	0	0	1056:1097
7058921	006	blood pressure	phenotype	0	0	0	1386:1399
6176190	001	brain and visceral defects	phenotype	0	0	0	792:817
6176190	002	defects of the joints	phenotype	0	0	0	981:1001
6130869	001	rates of electrolyte excretion	phenotype	0	0	0	427:456
6817294	001	DDT	gene	0	0	0	227:229,389:391
7338949	001	cholinesterase	gene	0	0	0	201:214
7325692	001	paresis	phenotype	0	0	0	176:182
7325692	002	bone density	phenotype	0	0	0	588:599
7028906	001	GH	gene	0	0	0	35:36,136:137,35:36,136:137,812:813,941:942,812:813,941:942
7028906	002	fatty acid level	phenotype	0	0	0	450:465
7028906	003	blood glucose level	phenotype	0	0	0	700:718
6274488	001	integrity of the duckling intestine	phenotype	0	0	0	306:340
6796936	001	DDT	gene	0	0	0	544:546,1197:1199
7265315	001	ornithine carbamoyltransferase	gene	0	0	0	500:529
7265315	002	alanine aminotransferase	gene	0	0	0	535:558
7282409	001	heat exchanger	phenotype	0	0	0	61:74
7265309	001	growth parameters	phenotype	0	0	0	220:236
7265309	002	body weight	phenotype	0	0	0	239:249
7265309	003	wing length	phenotype	0	0	0	252:262
7265309	004	Liver hypertrophy	phenotype	0	0	0	627:643
7265309	005	splenic atrophy	phenotype	0	0	0	649:663
7265309	006	alanine aminotransferase	gene	0	0	0	831:854
7265309	007	ornithine carbamoyltransferase	gene	0	0	0	860:889
7255927	001	lumbar lymph nodes	phenotype	0	0	0	27:44
7255927	002	mammalian lymph nodes	phenotype	0	0	0	120:140
6790722	001	stunted growth	phenotype	0	0	0	240:253
6790722	002	temporal pattern of embryonic death	phenotype	0	0	0	1029:1063
6790722	003	Retarded growth	phenotype	0	0	0	1199:1213
6790722	004	embryonic body weight	phenotype	0	0	0	1232:1252
